trial,per_device_train_batch_size,learning_rate,weight_decay,warmup_ratio,best_epoch,best_f1
0,8,7.380543988261917e-05,0.12402138587151468,0.23061749819442062,5.0,0.9674027562141418
1,64,3.455324640374897e-05,0.16476471983901309,0.24594875423357224,10.0,0.9686520099639893
2,8,3.291250446160275e-05,0.2844605026949592,0.05340771580003234,7.0,0.9726027250289917
3,8,2.242569976881417e-05,0.46988527276222053,0.13544863545611835,5.0,0.9732283353805542
4,32,2.5210808158479852e-05,0.4007858190536872,0.19600571669452088,7.0,0.9706806540489197
5,64,1.1942036598467226e-05,0.1786628839485051,0.25063875646990474,1.0,0.0
6,8,1.6073115319958566e-05,0.1217632869019179,0.24377915143142287,1.0,0.8704414367675781
7,32,1.2636915131976456e-05,0.3397966946370615,0.03345421222112531,1.0,0.8703527450561523
8,16,2.556953083725349e-05,0.27260919681660206,0.2424126030954042,7.0,0.9707724452018738
9,16,4.0231419174473006e-05,0.30021744396510014,0.045640426188999994,4.0,0.972774863243103
10,8,5.8927241898390153e-05,0.03599227926530296,0.10425430567758762,1.0,0.7419913411140442
11,64,4.119428030411181e-05,0.2067829285375582,0.2992420207211885,1.0,0.6999524235725403
12,64,3.9512450167814033e-05,0.0024640547057471207,0.0003385795885634882,5.0,0.9732844233512878
13,64,5.958947329153607e-05,0.01470963808777747,0.010134823203415426,5.0,0.9747899174690247
14,64,5.038028308857498e-05,0.378748686968601,0.08029754736696428,1.0,0.9308565258979797
15,8,8.765299994751378e-05,0.2414707176285555,0.0034547333380553213,2.0,0.9567933082580566
16,16,1.864591707519941e-05,0.09858770060352284,0.07028235716914594,1.0,0.9496626853942871
17,32,3.0337428312766304e-05,0.49476311794452826,0.13512213803501905,1.0,0.9061102867126465
18,8,3.209927958936331e-05,0.05127306537876686,0.05409483292687072,3.0,0.9664570093154907
19,64,4.509175539170843e-05,0.31406577359583,0.09969969441552148,1.0,0.9066400527954102
20,8,9.970221802342297e-05,0.26204938779141035,0.027807763538050912,1.0,0.9451913237571716
21,64,3.4758966654483924e-05,0.1834307044715448,0.17022821999659982,1.0,0.8404255509376526
22,64,3.364849531509483e-05,0.0814295989672916,0.29471217224140345,1.0,0.6610254049301147
23,64,5.1989203515268074e-05,0.15769311225126206,0.18926058221755895,1.0,0.8706443905830383
24,64,2.6968526762859304e-05,0.23291047995092787,0.00046571146856441703,1.0,0.9127382040023804
25,64,2.0211047040241094e-05,0.36615387200153254,0.11258170839503498,1.0,0.8322738409042358
26,16,3.84433686768347e-05,0.0008134639383592331,0.07113280892014501,1.0,0.9487982988357544
27,32,6.823622540632173e-05,0.06936080939265842,0.2713119537939346,1.0,0.9088191390037537
28,64,2.9198570860588544e-05,0.4433033433925223,0.2162958371171494,1.0,0.697475016117096
29,8,1.64394355460067e-05,0.1523577772877438,0.16288290128220037,1.0,0.9110779762268066
30,8,4.768360136796289e-05,0.1249831470361415,0.028933174975184255,2.0,0.9545454382896423
31,8,2.1566816218841528e-05,0.4995994031174682,0.12219340858670469,1.0,0.866415798664093
32,8,2.329335155790234e-05,0.43685892130001175,0.1425518523114988,1.0,0.8679245114326477
33,8,2.8409706222067797e-05,0.41403040154192716,0.08378912118787873,4.0,0.9705573320388794
34,8,3.568786657069789e-05,0.4226174373925423,0.08869322966018753,4.0,0.9741151332855225
35,8,2.8116001763534634e-05,0.31284490834826806,0.05484901461655855,4.0,0.9692227244377136
36,32,4.2378690746522514e-05,0.40436752343155546,0.043177449898372064,1.0,0.9420889616012573
37,64,2.5410975805838238e-05,0.21882469614928304,0.022493918155795656,1.0,0.9116325378417969
38,8,3.6659873521262996e-05,0.3481354891647387,0.21892856907740163,1.0,0.8687440752983093
39,16,5.488629502031932e-05,0.283518404958296,0.06543160197885099,3.0,0.9671704173088074
40,64,1.4306444284372104e-05,0.12249730347905845,0.2659965972585975,1.0,0.0
41,8,3.2624900280340895e-05,0.41362102997507894,0.08362704861626952,1.0,0.9185407161712646
42,8,3.7931456178675705e-05,0.45566939279003993,0.08700886960164082,1.0,0.9285352230072021
43,8,2.387131399337987e-05,0.3802030632508261,0.09791287274031066,1.0,0.9050880670547485
44,8,4.285213800515221e-05,0.3488667838371243,0.013613326803970129,3.0,0.9719725251197815
45,8,2.847182704542181e-05,0.42527024910705713,0.1251196785046184,1.0,0.8980582356452942
46,32,3.66602544145296e-05,0.1967789180708074,0.04382066125611296,1.0,0.9419620037078857
47,8,4.650786153390854e-05,0.3853319876966145,0.1572509964280761,1.0,0.922457218170166
48,64,3.051639250083759e-05,0.3241320661679564,0.0554418619132411,1.0,0.9182643890380859
49,16,1.003635978662654e-05,0.282070626737496,0.08991837370606723,1.0,0.8729704022407532
50,8,6.660044036393063e-05,0.47528222042151175,0.189925471537379,1.0,0.8994657397270203
51,8,2.2034230709744372e-05,0.4677633146406051,0.17578987601937976,1.0,0.8847262263298035
52,8,3.407075085245734e-05,0.4851162681690439,0.1115319931184198,1.0,0.9160839319229126
53,8,4.048927786030005e-05,0.4491576985110809,0.1356876938826657,1.0,0.9233098030090332
54,64,1.9602062090707365e-05,0.034047276518218816,0.07080867809659935,1.0,0.8813725709915161
55,8,2.6644608589554878e-05,0.4148932726916604,0.12199392733595754,1.0,0.8947876691818237
56,64,1.7801501068343807e-05,0.10385511110029332,0.10605107710455294,1.0,0.7996155619621277
57,32,3.0693737868998316e-05,0.36295862129385037,0.09450758032004998,1.0,0.9316897988319397
58,64,2.461492348004434e-05,0.25653638809298623,0.01844170146403959,1.0,0.9115442037582397
59,16,3.476367011185661e-05,0.38816733011509824,0.07983105369926329,1.0,0.9496626853942871
60,8,3.269156523484153e-05,0.4261040122628875,0.2050841592343146,1.0,0.8650681972503662
61,32,2.2176634124930905e-05,0.4018178057490692,0.2563376886487707,1.0,0.8318408131599426
62,32,2.6684987920606406e-05,0.4647605098575053,0.23879786262584168,1.0,0.8425531983375549
63,64,2.860883433891923e-05,0.15078636151273705,0.1503970386040922,1.0,0.8397844433784485
64,32,3.904204669554667e-05,0.3291625738200229,0.19484238040085528,1.0,0.9027777910232544
65,32,4.4371617863008965e-05,0.1709204368364846,0.03538161989424052,7.0,0.9706498980522156
66,8,2.0917185163988844e-05,0.43478459610426334,0.2298691235913672,1.0,0.9021739363670349
67,64,5.065341421966673e-05,0.22488641107052718,0.0074857552408038016,1.0,0.9419689178466797
68,8,1.727455587839064e-05,0.39806058897024804,0.2859926685468726,1.0,0.8683957457542419
69,32,3.028363513066669e-05,0.36160441587452635,0.06394666263194523,1.0,0.930773138999939
70,8,3.496257661667879e-05,0.0639687905298773,0.03903566471189638,2.0,0.957556962966919
71,16,4.079085469971206e-05,0.30365970989813534,0.04845464443670494,1.0,0.9481403827667236
72,16,3.654172595147982e-05,0.23992775868377164,0.026902705598664256,1.0,0.9403217434883118
73,16,2.3207597565460452e-05,0.26596367414428096,0.05834085349584645,3.0,0.9716386795043945
74,16,3.199226666779215e-05,0.2967476984732537,0.07765174725250822,1.0,0.9502590894699097
75,64,5.63998509924629e-05,0.48500623845398133,0.21661750548989908,1.0,0.8699808716773987
76,16,4.857695008350191e-05,0.01692081373300633,0.002424564277284993,1.0,0.9507337808609009
77,8,2.5464968016199092e-05,0.33848253022803276,0.17533990859309223,1.0,0.8749405741691589
78,64,1.4919453839581864e-05,0.4591335990676615,0.050369856057645115,1.0,0.855333685874939
79,8,2.7602443236994072e-05,0.277297064652693,0.062399523800073534,1.0,0.93795245885849
80,8,3.77950312543402e-05,0.2024443530911077,0.07369074363779982,1.0,0.9157472252845764
81,64,6.540747042703597e-05,0.013916341616903936,0.016790188087953496,5.0,0.970588207244873
82,64,7.898915642011856e-05,0.048963846139528304,0.009161707824795905,1.0,0.9449636340141296
83,64,9.943158886660246e-05,0.03487391396480673,0.03212751014501557,3.0,0.9684210419654846
84,64,3.57026725328944e-05,0.0004994149990025631,0.04148086493000883,1.0,0.9266055226325989
85,64,4.277814941586906e-05,0.09115807582078145,0.02369883722250857,1.0,0.9371486902236938
86,8,2.9812851962490077e-05,0.016439169638795673,0.011014481821039247,1.0,0.9173760414123535
87,32,6.216022410657552e-05,0.13433250789586393,0.11374319836654125,1.0,0.9370843768119812
88,8,7.201347335369987e-05,0.43978463861852435,0.00044593373709153047,1.0,0.9513343572616577
89,16,4.5384406105492846e-05,0.25106314006016506,0.16712719855716207,1.0,0.9425762891769409
90,64,5.365021728878308e-05,0.2886599314447027,0.09047957611786059,1.0,0.9278350472450256
91,8,3.231443685539202e-05,0.11036252292758345,0.24177627347852998,1.0,0.8866377472877502
92,8,7.913264305664606e-05,0.0780990299598944,0.22682211362631824,1.0,0.9183266758918762
93,8,9.011146574965593e-05,0.21322474894864074,0.2719645787400391,1.0,0.9292307496070862
94,8,5.986067504842646e-05,0.19092401157019245,0.20925363376857836,1.0,0.8940269947052002
95,8,4.0183343628137383e-05,0.3741883914775903,0.10265120412102482,1.0,0.9086370468139648
96,32,1.923538983722367e-05,0.41418397934323364,0.24773072208329108,1.0,0.7761043906211853
97,64,2.4186038528628633e-05,0.17512418445341144,0.13307480120927315,1.0,0.8348848819732666
98,8,7.136069560756381e-05,0.053699370495859634,0.22837800098592323,1.0,0.933607816696167
99,8,3.35605397828486e-05,0.13913422389826968,0.25180624423582026,1.0,0.8870656490325928
100,64,2.6432850326306713e-05,0.3140858437071998,0.23682536063356796,1.0,0.6487582325935364
101,16,2.3142308507120427e-05,0.266268216272926,0.0556223455371044,1.0,0.9560209512710571
102,16,2.0338891055643314e-05,0.4270445694511099,0.06310475053477525,1.0,0.9554740786552429
103,16,2.2357335944687114e-05,0.26916073577128896,0.2623392307723254,1.0,0.8510638475418091
104,16,2.8500180978453803e-05,0.44883464346848,0.1978505662953886,1.0,0.8755980730056763
105,16,3.1279751554252795e-05,0.16093579138084912,0.18421547489564472,1.0,0.9077380895614624
106,16,2.57808374249024e-05,0.39209740083707934,0.08467252865806787,1.0,0.9396110773086548
107,32,2.4984722242706356e-05,0.22887327336202656,0.15176396819613186,1.0,0.9036445617675781
108,8,3.808005237504993e-05,0.4765513367076728,0.020736717037406906,1.0,0.9244306683540344
109,8,3.366326484742031e-05,0.2485535720463917,0.030696708345196593,1.0,0.9345698356628418
110,64,2.3290899907265672e-05,0.3549026924911885,0.06875811508823002,1.0,0.9105609059333801
111,8,4.391790127574564e-05,0.29365179931633045,0.01440497948826773,1.0,0.9354507923126221
112,8,3.948549491798871e-05,0.3229037675944245,0.007655785584508378,3.0,0.9719725251197815
113,8,4.8714795425230776e-05,0.3723330577434083,0.03611417634034495,1.0,0.931174099445343
114,8,4.162937306642819e-05,0.3348198830984688,0.04651278133435278,2.0,0.9580528140068054
115,8,7.821120145591403e-05,0.35071507584126754,0.05553857827090735,1.0,0.9373716711997986
116,16,3.687461130017081e-05,0.3059607403474499,0.025039108762442884,1.0,0.9450549483299255
117,64,2.9371509152063888e-05,0.40278829876399214,0.07497921076877355,1.0,0.919222891330719
118,32,2.744722086697366e-05,0.024039324229328092,0.09520195489173539,1.0,0.9197375178337097
119,8,3.49682953245769e-05,0.2787849257022529,0.14198623667205926,1.0,0.8970516920089722
120,8,3.1440629682635336e-05,0.23820128010415553,0.015012676128548022,1.0,0.9423274993896484
121,8,3.971253317716559e-05,0.32446820571975205,0.005744622239277989,2.0,0.9601677060127258
122,8,4.710612641815702e-05,0.31503645452248186,0.010290828041688682,1.0,0.9357798099517822
123,8,4.348559897436751e-05,0.34688782913021987,0.004205481526592668,1.0,0.9352371096611023
124,8,2.1216575073570166e-05,0.3011079241517675,0.058901163618736235,2.0,0.9626168012619019
125,64,3.8399008664764825e-05,0.25675884277084016,0.02055642918506783,1.0,0.9346271753311157
126,8,3.600403747857117e-05,0.00902014708300141,0.040307717571907764,1.0,0.9306829571723938
127,8,4.156907790241551e-05,0.2884113275405661,0.02906978586433001,1.0,0.9375
128,16,5.7810036433105675e-05,0.32029410400999136,0.0008269072477165747,3.0,0.9582259058952332
129,64,3.3098196530526086e-05,0.04453168054070431,0.013794098493988948,1.0,0.9234668016433716
130,32,8.678514107757004e-05,0.43067131502648753,0.11474629696931726,1.0,0.935251772403717
131,8,2.776768640565779e-05,0.4171369408360329,0.04998943249957736,1.0,0.9359104633331299
132,8,2.9311354980396214e-05,0.3090460884867536,0.06772209338349497,1.0,0.932854950428009
133,8,3.056134848229573e-05,0.33211679026155055,0.04468668966524755,2.0,0.9644351601600647
134,8,5.1228273610402874e-05,0.2793581436215682,0.08194012013257505,1.0,0.8809643387794495
135,8,2.446478291589534e-05,0.34341485933088917,0.27597907329226634,1.0,0.9003944993019104
136,8,2.6051310894434236e-05,0.029715807937093275,0.03686345633657674,2.0,0.9634655714035034
137,64,3.9365659305020775e-05,0.38152873230910556,0.22071024416589555,1.0,0.8301517367362976
138,16,3.5278173866582796e-05,0.2967840158464962,0.060033802184914414,1.0,0.954378604888916
139,8,1.839047255412115e-05,0.2681945823222379,0.007305927675094418,1.0,0.9425641298294067
140,8,2.2138632275657453e-05,0.361033637327993,0.10630359105225871,1.0,0.8666354417800903
141,8,3.7745534349699476e-05,0.05429775040915885,0.052090040146988016,1.0,0.942148745059967
142,8,3.184619972090628e-05,0.06515831253367686,0.07091015301461807,1.0,0.936257004737854
143,8,3.42733932277982e-05,0.006221038826693769,0.2605977319272109,1.0,0.8870656490325928
144,64,2.8398059409460673e-05,0.4950650009624319,0.12624046237566772,1.0,0.8530397415161133
145,32,2.3306113167503512e-05,0.45731850347970826,0.03127251054718461,1.0,0.9267803430557251
146,8,3.660932948387299e-05,0.11873119175752314,0.20886970716760617,1.0,0.8666980862617493
147,16,3.22989643559676e-05,0.09587889643866876,0.02162035664360361,1.0,0.9513343572616577
148,8,2.9789343782943887e-05,0.08393098318117649,0.2356975813595445,1.0,0.8851513862609863
149,64,4.588785088869599e-05,0.044268064324980545,0.052620301929377486,1.0,0.9282442927360535
150,8,2.6943192184527006e-05,0.39474687875663683,0.0635702097361541,1.0,0.9245472550392151
151,16,2.5329248377218147e-05,0.019863445598294616,0.2517609860172903,1.0,0.8640455007553101
152,16,2.3715205068313207e-05,0.27591485145341255,0.23246471595888543,1.0,0.866223931312561
153,16,6.398977388116439e-05,0.25740902154941614,0.24404267347241876,1.0,0.9430641531944275
154,16,2.0391324740680522e-05,0.41027801475064074,0.07856023335892907,1.0,0.9469854235649109
155,8,4.16687935575897e-05,0.2874055519631669,0.22366954060144867,1.0,0.8706326484680176
156,16,7.352271575477985e-05,0.3158070719136114,0.1625916277510792,1.0,0.9244713187217712
157,64,2.671231686743555e-05,0.30092802553855835,0.04588988854826706,1.0,0.9154078364372253
158,32,3.366221598485906e-05,0.4470484865524418,0.011565158014068825,4.0,0.9706498980522156
159,8,2.821726304915501e-05,0.26925150078544596,0.09247003247515596,1.0,0.9240060448646545
160,8,3.971984167930721e-05,0.02619032513788999,0.2463288248570767,1.0,0.8691544532775879
161,8,3.0103569352961058e-05,0.33254658194787096,0.04424843781471901,1.0,0.9394250512123108
162,8,2.480417410577708e-05,0.32410005428423627,0.05709851767546438,4.0,0.9717868566513062
163,8,2.2681270943248538e-05,0.32647868935036933,0.0538968881238429,1.0,0.9336734414100647
164,8,2.4149547712619662e-05,0.3036484605638508,0.05727577815455087,1.0,0.938524603843689
165,8,2.1383304566070313e-05,0.3084852190116976,0.0003804618091448886,1.0,0.940092146396637
166,8,2.5556150554972085e-05,0.2911576938025899,0.2568384023610384,1.0,0.9119840860366821
167,64,2.4886846727470692e-05,0.469674018771207,0.06548674800754395,1.0,0.9168791174888611
168,16,3.527355977027946e-05,0.31927274460453436,0.07429677268416907,1.0,0.9538784027099609
169,8,3.130994316698812e-05,0.24684614241845756,0.037346029442826355,1.0,0.941717803478241
170,8,5.413738778005894e-05,0.00295591609019721,0.08556296364734489,1.0,0.8973842859268188
171,8,3.0253506280608724e-05,0.3389187901981909,0.044081863579701105,1.0,0.9423274993896484
172,8,1.1146311698061196e-05,0.33022795325316,0.05952240060260993,1.0,0.9091806411743164
173,8,2.793613761282823e-05,0.3661127301442297,0.04782344397494672,1.0,0.9299747943878174
174,8,3.288939907598845e-05,0.3514034527373203,0.026168211266430624,1.0,0.9381706714630127
175,8,6.875735027066751e-05,0.42491020830458065,0.03997425004141685,2.0,0.9592476487159729
176,32,3.680580271236716e-05,0.14385340010717793,0.01882504455250892,4.0,0.9721492528915405
177,32,3.776174248896595e-05,0.276652842607763,0.01476363919895466,1.0,0.9455111622810364
178,32,4.287935008971543e-05,0.1310601075200196,0.018868949359663923,1.0,0.9485834240913391
179,32,3.650087415513734e-05,0.12020774997457925,0.02501640311606912,1.0,0.9484106302261353
180,32,8.440701210884853e-05,0.154805844952317,0.008149141225916949,1.0,0.946540892124176
181,32,3.474053452618239e-05,0.16294734209670297,0.050105175978181385,1.0,0.9338759183883667
182,64,3.934344874594679e-05,0.18344906968034472,0.004816780625469726,1.0,0.9376915097236633
183,8,3.0922574031580976e-05,0.31101722203540677,0.06864148702748965,1.0,0.9409347772598267
184,16,3.287172941256596e-05,0.1442484156843934,0.05981579127974873,3.0,0.966701328754425
185,8,2.6702818965261122e-05,0.10923496633161824,0.17712001683467246,1.0,0.8791208863258362
186,64,9.400009399663069e-05,0.32359875763204465,0.032590758466940165,4.0,0.9679453372955322
187,8,2.9254034608166513e-05,0.14538631793254675,0.017437231921950035,1.0,0.9377251863479614
188,16,3.7781852639061246e-05,0.485693600942084,0.19915299082615986,1.0,0.9181315898895264
189,8,2.3658849068004994e-05,0.2943431157660605,0.23750710646560663,1.0,0.9119840860366821
190,32,6.0311264067999515e-05,0.33925762433721857,0.012431761590068813,1.0,0.9507337808609009
191,8,2.610531279933125e-05,0.036473148554582405,0.04093959657030627,1.0,0.9364514350891113
192,8,2.5781129170721302e-05,0.03634282363725848,0.03654887829318171,1.0,0.9432404637336731
193,8,2.7765768169114096e-05,0.01295320950472366,0.052006029572123524,1.0,0.927959680557251
194,8,2.4364635642715247e-05,0.4200451052253583,0.03421840326432388,2.0,0.963078498840332
195,8,4.08095534554039e-05,0.02460260127572334,0.04605369143321177,4.0,0.9710068702697754
196,8,4.207462211784909e-05,0.0037510275363237377,0.0548941927848143,1.0,0.9365652203559875
197,64,4.056917551592103e-05,0.025877038533467622,0.06435263460215565,1.0,0.9259070158004761
198,8,4.499154260314782e-05,0.07367976013994351,0.04817399309950087,1.0,0.921999990940094
199,16,3.487944821960775e-05,0.015941245608814585,0.2415561112524053,1.0,0.8768567442893982
